,Upvotes,Tags,Setup,Punchline,Joke,Setup-Profanity,Punchline-Profanity,Profanity,Max-Profanity,Profanity-Tag
12603,6,,Why does Santa have such a big sack?,Because he only comes once a year.,Why does Santa have such a big sack? Because he only comes once a year.,0.2528215410033246,0.02572637249568662,0.17937933065483658,0.2528215410033246,setup
13793,5,,Why does Santa have such a big sack?,Because he only comes once a year.,Why does Santa have such a big sack? Because he only comes once a year.,0.2528215410033246,0.02572637249568662,0.17937933065483658,0.2528215410033246,setup
4467,38,,Why does Santa Claus have such a big sack?,He only comes once a year.,Why does Santa Claus have such a big sack? He only comes once a year.,0.13512508065857637,0.02572637249568662,0.10638812374729915,0.13512508065857637,setup
23154,1,,Why does Santa Claus have such a big sack?,He only comes once a year.,Why does Santa Claus have such a big sack? He only comes once a year.,0.13512508065857637,0.02572637249568662,0.10638812374729915,0.13512508065857637,setup
19693,2,,Why does Donald Trump take Xanax?,For Hispanic attacks.,Why does Donald Trump take Xanax? For Hispanic attacks.,0.012986596723854122,0.024365780583036116,0.011493250444967209,0.024365780583036116,punchline
33582,0,,Why does Donald Trump take Xanax?,For Hispanic attacks.,Why does Donald Trump take Xanax? For Hispanic attacks.,0.012986596723854122,0.024365780583036116,0.011493250444967209,0.024365780583036116,punchline
33557,0,,Why does Bernie Sanders support abortions?,Because even after he's blown his load he won't pull out.,Why does Bernie Sanders support abortions? Because even after he's blown his load he won't pull out.,0.00997292676286944,0.18382929236117598,0.0655147068927398,0.18382929236117598,punchline
33558,0,,Why does Bernie Sanders support abortions?,Because even after he's blown his load he won't pull out.,Why does Bernie Sanders support abortions? Because even after he's blown his load he won't pull out.,0.00997292676286944,0.18382929236117598,0.0655147068927398,0.18382929236117598,punchline
7473,16,,Why does Arnold Schwarzenegger kill insects?,Because he's an ex-terminator,Why does Arnold Schwarzenegger kill insects? Because he's an ex-terminator,0.18076797588285337,0.10879970929045261,0.2325460287091316,0.2325460287091316,full
10839,8,,Why does Arnold Schwarzenegger kill insects?,Because he's an ex-terminator,Why does Arnold Schwarzenegger kill insects? Because he's an ex-terminator,0.18076797588285337,0.10879970929045261,0.2325460287091316,0.2325460287091316,full
2960,70,,Why do women wear panties with flowers on them?,In loving memory of all the faces that were buried there.,Why do women wear panties with flowers on them? In loving memory of all the faces that were buried there.,0.4744844295570433,0.04126623352198601,0.25528532223735984,0.4744844295570433,setup
13777,5,,Why do women wear panties with flowers on them?,In loving memory of all the faces that were buried there.,Why do women wear panties with flowers on them? In loving memory of all the faces that were buried there.,0.4744844295570433,0.04126623352198601,0.25528532223735984,0.4744844295570433,setup
885,355,,Why do women fake orgasms?,Because they think men care,Why do women fake orgasms? Because they think men care,0.5626828379980895,0.02795567732747547,0.29556699928356184,0.5626828379980895,setup
11637,7,,Why do women fake orgasms?,Because they think men care,Why do women fake orgasms? Because they think men care,0.5626828379980895,0.02795567732747547,0.29556699928356184,0.5626828379980895,setup
8428,13,,Why do they call it PMS?,Because mad cow disease was already taken,Why do they call it PMS? Because mad cow disease was already taken,0.0363997148316473,0.3490047350303152,0.3490047350303152,0.3490047350303152,full
33433,0,,Why do they call it PMS?,Because mad cow disease was already taken,Why do they call it PMS? Because mad cow disease was already taken,0.0363997148316473,0.3490047350303152,0.3490047350303152,0.3490047350303152,full
4536,37,,Why do they call it PMS?,Because Mad Cow Disease was already taken.,Why do they call it PMS? Because Mad Cow Disease was already taken.,0.0363997148316473,0.3490047350303152,0.3490047350303152,0.3490047350303152,full
9673,10,,Why do they call it PMS?,Because Mad Cow Disease was already taken.,Why do they call it PMS? Because Mad Cow Disease was already taken.,0.0363997148316473,0.3490047350303152,0.3490047350303152,0.3490047350303152,full
33432,0,,Why do they call it PMS?,Because Mad Cow Disease was already taken.,Why do they call it PMS? Because Mad Cow Disease was already taken.,0.0363997148316473,0.3490047350303152,0.3490047350303152,0.3490047350303152,full
295,4371,<clean>,Why do teenage girls hang out in odd-numbered groups?,Because they can't even.,Why do teenage girls hang out in odd-numbered groups? Because they can't even.,0.21660805804973346,0.0363997148316473,0.21660805804973346,0.21660805804973346,full
5059,31,,Why do teenage girls hang out in odd-numbered groups?,Because they can't even.,Why do teenage girls hang out in odd-numbered groups? Because they can't even.,0.21660805804973346,0.0363997148316473,0.21660805804973346,0.21660805804973346,full
33400,0,,Why do teenage girls hang out in odd-numbered groups?,Because they can't even.,Why do teenage girls hang out in odd-numbered groups? Because they can't even.,0.21660805804973346,0.0363997148316473,0.21660805804973346,0.21660805804973346,full
1715,147,,Why do sumo wrestlers shave their legs?,So they don't get mistaken for feminists.,Why do sumo wrestlers shave their legs? So they don't get mistaken for feminists.,0.04224870946971704,0.21173741536134663,0.10913577788591507,0.21173741536134663,punchline
4120,43,,Why do sumo wrestlers shave their legs?,So they don't get mistaken for feminists.,Why do sumo wrestlers shave their legs? So they don't get mistaken for feminists.,0.04224870946971704,0.21173741536134663,0.10913577788591507,0.21173741536134663,punchline
517,1177,,Why do sumo wrestlers shave their legs?,So people don't confuse them with feminists.,Why do sumo wrestlers shave their legs? So people don't confuse them with feminists.,0.04224870946971704,0.059422572278402794,0.04792417528390581,0.059422572278402794,punchline
2565,86,,Why do sumo wrestlers shave their legs?,So people don't confuse them with feminists.,Why do sumo wrestlers shave their legs? So people don't confuse them with feminists.,0.04224870946971704,0.059422572278402794,0.04792417528390581,0.059422572278402794,punchline
3210,62,,Why do sumo wrestlers shave their legs?,So people don't confuse them with feminists.,Why do sumo wrestlers shave their legs? So people don't confuse them with feminists.,0.04224870946971704,0.059422572278402794,0.04792417528390581,0.059422572278402794,punchline
9229,11,,Why do squirrels swim on their backs?,To keep their nuts dry.,Why do squirrels swim on their backs? To keep their nuts dry.,0.1209908852858935,0.45474884318943404,0.401578463736203,0.45474884318943404,punchline
10203,9,,Why do squirrels swim on their backs?,To keep their nuts dry.,Why do squirrels swim on their backs? To keep their nuts dry.,0.1209908852858935,0.45474884318943404,0.401578463736203,0.45474884318943404,punchline
23093,1,,Why do squirrels swim on their backs?,To keep their nuts dry.,Why do squirrels swim on their backs? To keep their nuts dry.,0.1209908852858935,0.45474884318943404,0.401578463736203,0.45474884318943404,punchline
265,11230,<clean>,Why do scuba divers fall backwards off of the boat?,"Because if they fell forward, they'd still be in the boat.","Why do scuba divers fall backwards off of the boat? Because if they fell forward, they'd still be in the boat.",0.060766908320151115,0.029674556118713447,0.04240894010854705,0.060766908320151115,setup
605,738,,Why do scuba divers fall backwards off of the boat?,"Because if they fell forward, they'd still be in the boat.","Why do scuba divers fall backwards off of the boat? Because if they fell forward, they'd still be in the boat.",0.060766908320151115,0.029674556118713447,0.04240894010854705,0.060766908320151115,setup
573,852,,Why do riot police like to get to work early?,To beat the crowd.,Why do riot police like to get to work early? To beat the crowd.,0.011423487140966996,0.0806204679997651,0.023641321824682187,0.0806204679997651,punchline
33348,0,,Why do riot police like to get to work early?,To beat the crowd.,Why do riot police like to get to work early? To beat the crowd.,0.011423487140966996,0.0806204679997651,0.023641321824682187,0.0806204679997651,punchline
33239,0,,Why do jews have big noses?,Because air is free.,Why do jews have big noses? Because air is free.,0.21846104146168432,0.028021443424789357,0.11538750380840537,0.21846104146168432,setup
33243,0,,Why do jews have big noses?,Because air is free.,Why do jews have big noses? Because air is free.,0.21846104146168432,0.028021443424789357,0.11538750380840537,0.21846104146168432,setup
1287,211,,Why do cows wear bells?,Because their horns don't work.,Why do cows wear bells? Because their horns don't work.,0.2883661097815375,0.024100599001002802,0.24488265488197633,0.2883661097815375,setup
11610,7,,Why do cows wear bells?,Because their horns don't work.,Why do cows wear bells? Because their horns don't work.,0.2883661097815375,0.024100599001002802,0.24488265488197633,0.2883661097815375,setup
12554,6,,Why do cows wear bells?,Because their horns don't work.,Why do cows wear bells? Because their horns don't work.,0.2883661097815375,0.024100599001002802,0.24488265488197633,0.2883661097815375,setup
3413,57,,Why do cows wear bells?,Because their horns don't work!,Why do cows wear bells? Because their horns don't work!,0.2883661097815375,0.024100599001002802,0.24488265488197633,0.2883661097815375,setup
12555,6,,Why do cows wear bells?,Because their horns don't work!,Why do cows wear bells? Because their horns don't work!,0.2883661097815375,0.024100599001002802,0.24488265488197633,0.2883661097815375,setup
6934,18,,Why do cows wear bells?,Because their horns don't work,Why do cows wear bells? Because their horns don't work,0.2883661097815375,0.024100599001002802,0.24488265488197633,0.2883661097815375,setup
19584,2,,Why do cows wear bells?,Because their horns don't work,Why do cows wear bells? Because their horns don't work,0.2883661097815375,0.024100599001002802,0.24488265488197633,0.2883661097815375,setup
1330,201,,Why do cows have hooves instead of feet?,Because they lactose.,Why do cows have hooves instead of feet? Because they lactose.,0.02837064374562548,0.0363997148316473,0.02837064374562548,0.0363997148316473,punchline
8798,12,,Why do cows have hooves instead of feet?,Because they lactose.,Why do cows have hooves instead of feet? Because they lactose.,0.02837064374562548,0.0363997148316473,0.02837064374562548,0.0363997148316473,punchline
9662,10,,Why do cows have hooves instead of feet?,Because they lactose.,Why do cows have hooves instead of feet? Because they lactose.,0.02837064374562548,0.0363997148316473,0.02837064374562548,0.0363997148316473,punchline
19583,2,,Why do cows have hooves instead of feet?,Because they lactose!,Why do cows have hooves instead of feet? Because they lactose!,0.02837064374562548,0.0363997148316473,0.02837064374562548,0.0363997148316473,punchline
23008,1,,Why do cows have hooves instead of feet?,Because they lactose!,Why do cows have hooves instead of feet? Because they lactose!,0.02837064374562548,0.0363997148316473,0.02837064374562548,0.0363997148316473,punchline
